bandwidth,baseline_effective_ttft_p50,baseline_effective_ttft_p90,baseline_effective_ttft_p99,baseline_nth_token_overheads_p99,baseline_queue_times_p99,baseline_response_times_p50,baseline_response_times_p90,baseline_response_times_p99,baseline_summary,baseline_tbt_times_p50,baseline_tbt_times_p90,baseline_tbt_times_p99,baseline_ttft_times_p50,baseline_ttft_times_p90,baseline_ttft_times_p99,output,pd_effective_ttft_p50,pd_effective_ttft_p90,pd_effective_ttft_p99,pd_nth_token_overheads_p99,pd_over_baseline_effective_ttft_p50,pd_over_baseline_effective_ttft_p90,pd_over_baseline_effective_ttft_p99,pd_over_baseline_nth_token_overheads_p99,pd_over_baseline_queue_times_p99,pd_over_baseline_response_times_p50,pd_over_baseline_response_times_p90,pd_over_baseline_response_times_p99,pd_over_baseline_tbt_times_p50,pd_over_baseline_tbt_times_p90,pd_over_baseline_tbt_times_p99,pd_over_baseline_ttft_times_p50,pd_over_baseline_ttft_times_p90,pd_over_baseline_ttft_times_p99,pd_queue_times_p99,pd_response_times_p50,pd_response_times_p90,pd_response_times_p99,pd_summary,pd_tbt_times_p50,pd_tbt_times_p90,pd_tbt_times_p99,pd_ttft_times_p50,pd_ttft_times_p90,pd_ttft_times_p99,prompt,rate,status,trace
12.5,0.09193110355361275,0.10924979388690009,0.11376159278267846,0.0,0.04163317178626432,11.347391400460221,11.650981637063477,11.706628159374215,results\0\baseline\param_p128_o256_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.04398104683737954,0.04511956755851499,0.04545657560411862,0.09193110355361278,0.10924979388690012,0.11376159278267853,256,0.1123218587021267,0.13032258859852539,0.1494984564309172,0.0673943962287312,1.221804746819148,1.1928863566867753,1.3141382146126217,,1.2106524854973801,0.9696320774951943,0.9460881043040322,0.9433040551573312,0.971360839197544,0.9485707474273468,0.9419158861389407,0.7108284089671227,0.5981452023722491,1.017483494600042,0.0504033029021803,11.002794697779347,11.022855130290475,11.042909814956701,results\0\splitwise_4_4\param_p128_o256_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw12_5\summary.csv,0.042721466564743474,0.042799101922579234,0.04281627069099515,0.06534724007360637,0.06534724007360637,0.11575054297578667,128,20,ok,param_p128_o256_r20_10s
3.125,0.09193110355361275,0.10924979388690009,0.11376159278267846,0.0,0.04163317178626432,11.347391400460221,11.650981637063477,11.706628159374215,results\0\baseline\param_p128_o256_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.04398104683737954,0.04511956755851499,0.04545657560411862,0.09193110355361278,0.10924979388690012,0.11376159278267853,256,0.18732185870212598,0.2053225885985247,0.22449845643091648,0.14239439622873049,2.037633091099389,1.8793865076860752,1.9734116843791152,,1.2106524854973801,0.976241526077091,0.9525253301392711,0.9497106821535036,0.9780220892374362,0.9550639113881948,0.9483609107829319,0.7108284089671227,0.5981452023722491,1.017483494600042,0.0504033029021803,11.077794697779346,11.097855130290474,11.1179098149567,results\0\splitwise_4_4\param_p128_o256_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw3_125\summary.csv,0.04301443531474347,0.04309207067257923,0.043109239440995144,0.06534724007360637,0.06534724007360637,0.11575054297578667,128,20,ok,param_p128_o256_r20_10s
50.0,0.0944238745295094,0.11079917890924335,0.11446877226540386,0.0,0.042334295816521525,11.882582282031995,12.583981761698823,12.73191697497457,results\0\baseline\param_p128_o256_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.046066388868870906,0.048800309681190944,0.04947473236522292,0.09442387452950946,0.1107991789092434,0.11446877226540386,256,0.10611096618984595,0.14798381284164713,0.16657117324089749,0.04825830440344223,1.123772633971762,1.3356038762964306,1.4551669415540736,,1.5134514495909743,0.9291269031323168,0.8805433747703898,0.8722197229578827,0.929430339581076,0.8789151273404424,0.8676289177399279,0.6920626843498566,1.0967563928718154,1.1322220569414683,0.06407090137092762,11.040426876919327,11.080741768495317,11.105029096635084,results\0\splitwise_4_4\param_p128_o256_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw50\summary.csv,0.04281549944966859,0.042891330397696964,0.04292570849751095,0.06534724007360637,0.12151970779366073,0.12960406878990005,128,50,ok,param_p128_o256_r50_10s
25.0,0.0944238745295094,0.11079917890924335,0.11446877226540386,0.0,0.042334295816521525,11.882582282031995,12.583981761698823,12.73191697497457,results\0\baseline\param_p128_o256_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.046066388868870906,0.048800309681190944,0.04947473236522292,0.09442387452950946,0.1107991789092434,0.11446877226540386,256,0.11236096618984735,0.15423381284164855,0.17282117324089685,0.054508304403443654,1.1899635208755626,1.3920122365526095,1.5097669855338263,,1.5134514495909743,0.9296528830794074,0.8810400379186966,0.8727106152573131,0.9299603151901799,0.8794154123316545,0.8681223830167036,0.6920626843498566,1.0967563928718154,1.1322220569414683,0.06407090137092762,11.046676876919328,11.086991768495317,11.111279096635085,results\0\splitwise_4_4\param_p128_o256_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw25\summary.csv,0.04283991351216858,0.04291574446019697,0.042950122560010955,0.06534724007360637,0.12151970779366073,0.12960406878990005,128,50,ok,param_p128_o256_r50_10s
12.5,0.0944238745295094,0.11079917890924335,0.11446877226540386,0.0,0.042334295816521525,11.882582282031995,12.583981761698823,12.73191697497457,results\0\baseline\param_p128_o256_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.046066388868870906,0.048800309681190944,0.04947473236522292,0.09442387452950946,0.1107991789092434,0.11446877226540386,256,0.12486096618984666,0.16673381284164784,0.18532117324089767,0.06700830440344294,1.3223452946831264,1.5048289570649354,1.6189670734933503,,1.5134514495909743,0.930704842973588,0.88203336421531,0.8736923998561734,0.9310202664083876,0.8804159823140787,0.8691093135702546,0.6920626843498566,1.0967563928718154,1.1322220569414683,0.06407090137092762,11.059176876919327,11.099491768495316,11.123779096635085,results\0\splitwise_4_4\param_p128_o256_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw12_5\summary.csv,0.042888741637168576,0.04296457258519697,0.04299895068501095,0.06534724007360637,0.12151970779366073,0.12960406878990005,128,50,ok,param_p128_o256_r50_10s
3.125,0.0944238745295094,0.11079917890924335,0.11446877226540386,0.0,0.042334295816521525,11.882582282031995,12.583981761698823,12.73191697497457,results\0\baseline\param_p128_o256_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.046066388868870906,0.048800309681190944,0.04947473236522292,0.09442387452950946,0.1107991789092434,0.11446877226540386,256,0.19986096618984597,0.24173381284164713,0.26032117324089754,0.14200830440344223,2.1166359375285464,2.181729280138922,2.27416760125045,,1.5134514495909743,0.9370166023386722,0.887993321994991,0.8795831074493361,0.9373799737176355,0.8864194022086233,0.8750308968915609,0.6920626843498566,1.0967563928718154,1.1322220569414683,0.06407090137092762,11.134176876919327,11.174491768495317,11.198779096635084,results\0\splitwise_4_4\param_p128_o256_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw3_125\summary.csv,0.04318171038716859,0.043257541335196964,0.04329191943501095,0.06534724007360637,0.12151970779366073,0.12960406878990005,128,50,ok,param_p128_o256_r50_10s
50.0,0.1054512559638567,0.13425871539548914,0.14978787239111452,0.0,0.07125127293394115,12.845190589165288,14.195014665002084,14.486899117663224,results\0\baseline\param_p128_o256_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.04975879995233496,0.055034761126879744,0.05627843871011546,0.10545125596385674,0.13425871539548914,0.14978787239111452,256,0.1442781979661895,0.17279484796980096,0.19030935351450934,0.048732621958344956,1.3681980043522732,1.2870289087810427,1.2705257807360282,,1.0994846270846759,0.8687268567298069,0.7885537308747457,0.7741946624454094,0.8668291603826941,0.7855400082230025,0.768790117804957,1.1476299068153435,1.0406914397132365,1.0337088266877534,0.07833967925108275,11.158962044620857,11.193531773909122,11.215679972279979,results\0\splitwise_4_4\param_p128_o256_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw50\summary.csv,0.04313237878433295,0.043232006708160096,0.04326630752582872,0.12101901505536183,0.13972189581898126,0.15483704582147392,128,100,ok,param_p128_o256_r100_10s
25.0,0.1054512559638567,0.13425871539548914,0.14978787239111452,0.0,0.07125127293394115,12.845190589165288,14.195014665002084,14.486899117663224,results\0\baseline\param_p128_o256_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.04975879995233496,0.055034761126879744,0.05627843871011546,0.10545125596385674,0.13425871539548914,0.14978787239111452,256,0.15052819796618908,0.17904484796980244,0.19655935351450923,0.05498262195834638,1.4274670945387549,1.3335808214936788,1.3122514551863627,,1.0994846270846759,0.8692134201604246,0.7889940262987026,0.774626086723941,0.8673198085197752,0.7859836198967903,0.7692239262591283,1.1476299068153435,1.0406914397132365,1.0337088266877534,0.07833967925108275,11.165212044620858,11.199781773909123,11.221929972279977,results\0\splitwise_4_4\param_p128_o256_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw25\summary.csv,0.04315679284683296,0.0432564207706601,0.04329072158832872,0.12101901505536183,0.13972189581898126,0.15483704582147392,128,100,ok,param_p128_o256_r100_10s
12.5,0.1054512559638567,0.13425871539548914,0.14978787239111452,0.0,0.07125127293394115,12.845190589165288,14.195014665002084,14.486899117663224,results\0\baseline\param_p128_o256_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.04975879995233496,0.055034761126879744,0.05627843871011546,0.10545125596385674,0.13425871539548914,0.14978787239111452,256,0.1630281979661902,0.19154484796980173,0.20905935351450852,0.06748262195834566,1.5460052749117368,1.426684646918924,1.3957028040870285,,1.0994846270846759,0.8701865470216595,0.7898746171466161,0.7754889352810047,0.8683011047939372,0.7868708432443657,0.7700915431674704,1.1476299068153435,1.0406914397132365,1.0337088266877534,0.07833967925108275,11.177712044620858,11.212281773909123,11.23442997227998,results\0\splitwise_4_4\param_p128_o256_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw12_5\summary.csv,0.043205620971832955,0.043305248895660106,0.04333954971332872,0.12101901505536183,0.13972189581898126,0.15483704582147392,128,100,ok,param_p128_o256_r100_10s
3.125,0.1054512559638567,0.13425871539548914,0.14978787239111452,0.0,0.07125127293394115,12.845190589165288,14.195014665002084,14.486899117663224,results\0\baseline\param_p128_o256_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.04975879995233496,0.055034761126879744,0.05627843871011546,0.10545125596385674,0.13425871539548914,0.14978787239111452,256,0.2380281979661895,0.26654484796980105,0.28405935351450934,0.14248262195834496,2.2572343571495574,1.9853075994704212,1.8964108974910565,,1.0994846270846759,0.8760253081890695,0.7951581622340977,0.7806660266233858,0.8741888824389092,0.7921941833298178,0.7752972446175243,1.1476299068153435,1.0406914397132365,1.0337088266877534,0.07833967925108275,11.252712044620857,11.287281773909124,11.309429972279982,results\0\splitwise_4_4\param_p128_o256_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw3_125\summary.csv,0.04349858972183295,0.0435982176456601,0.04363251846332873,0.12101901505536183,0.13972189581898126,0.15483704582147392,128,100,ok,param_p128_o256_r100_10s
50.0,0.12226950977591405,0.14115422623770818,0.14502826886140135,0.0,0.04256378875217004,0.837508595253105,0.9111481518689177,0.9584438309753499,results\0\baseline\param_p512_o16_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.043678187719428496,0.05080727032185612,0.05120195090410317,0.12226950977591411,0.14115422623770818,0.14502826886140138,16,0.13995975882838402,0.1597514186804885,0.23802775826020864,0.06682178615944438,1.1446824239738203,1.1317508723505172,1.6412507722041678,,1.9302448499247788,0.9299447487903169,0.8764863857432704,0.9149372032133277,0.9774078602439802,0.8637042340560454,0.861476644730028,0.7607496030488742,0.7319635358103664,1.2078680689940413,0.08215853403216244,0.7788367202223798,0.7986089505082482,0.8769159181496541,results\0\splitwise_4_4\param_p512_o16_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw50\summary.csv,0.0426914039981815,0.043882454497817185,0.044109284868498425,0.0930164810270071,0.10331974653152928,0.17517501505916955,512,20,ok,param_p512_o16_r20_10s
25.0,0.12226950977591405,0.14115422623770818,0.14502826886140135,0.0,0.04256378875217004,0.837508595253105,0.9111481518689177,0.9584438309753499,results\0\baseline\param_p512_o16_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.043678187719428496,0.05080727032185612,0.05120195090410317,0.12226950977591411,0.14115422623770818,0.14502826886140138,16,0.16580050678474095,0.18451724771445063,0.2527680049973612,0.09149019860210843,1.3560249573962233,1.307203139661704,1.7428878313297878,,1.9302448499247788,0.9608349099354632,0.9037273578375322,0.9303339908885094,1.0160055614697707,0.8936783152171971,0.891494012728334,0.7607496030488742,0.7319635358103664,1.2078680689940413,0.08215853403216244,0.8047074956901934,0.8234295118870476,0.8916728743137693,results\0\splitwise_4_4\param_p512_o16_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw25\summary.csv,0.04437728163785999,0.04540535574202108,0.04564623267101808,0.0930164810270071,0.10331974653152928,0.17517501505916955,512,20,ok,param_p512_o16_r20_10s
12.5,0.12226950977591405,0.14115422623770818,0.14502826886140135,0.0,0.04256378875217004,0.837508595253105,0.9111481518689177,0.9584438309753499,results\0\baseline\param_p512_o16_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.043678187719428496,0.05080727032185612,0.05120195090410317,0.12226950977591411,0.14115422623770818,0.14502826886140138,16,0.21392833197437222,0.2349939053344834,0.3133986711974686,0.14206608423160075,1.7496457814089812,1.6648024759722477,2.1609488526472944,,1.9302448499247788,1.0182792898741058,0.9591309937885487,0.9936344284970084,1.0839265619298748,0.9549596276120433,0.9533174109735374,0.7607496030488742,0.7319635358103664,1.2078680689940413,0.08215853403216244,0.8528176576377915,0.8739104323906346,0.9523427882376752,results\0\splitwise_4_4\param_p512_o16_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw12_5\summary.csv,0.04734394784604781,0.04851889194654414,0.048811711272693806,0.0930164810270071,0.10331974653152928,0.17517501505916955,512,20,ok,param_p512_o16_r20_10s
3.125,0.12226950977591405,0.14115422623770818,0.14502826886140135,0.0,0.04256378875217004,0.837508595253105,0.9111481518689177,0.9584438309753499,results\0\baseline\param_p512_o16_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.043678187719428496,0.05080727032185612,0.05120195090410317,0.12226950977591411,0.14115422623770818,0.14502826886140138,16,0.5150541602051646,0.5352896720557363,0.6040865728510288,0.4420959820848434,4.212449703520652,3.792232696981326,4.16530223792669,,1.9302448499247788,1.3777782110271737,1.2886938378959292,1.2968944138916814,1.5144083835215139,1.324417230678963,1.3194159197489101,0.7607496030488742,0.7319635358103664,1.2078680689940413,0.08215853403216244,1.1539010940877041,1.1741910087237386,1.243000450420874,results\0\splitwise_4_4\param_p512_o16_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw3_125\summary.csv,0.06614661365932895,0.06729002425803014,0.06755666914507583,0.0930164810270071,0.10331974653152928,0.17517501505916955,512,20,ok,param_p512_o16_r20_10s
50.0,0.13330193727685224,0.18690015602401885,0.21405662756915786,0.0,0.10044514509518708,1.154080880316477,1.2761977443129378,1.3426237364502596,results\0\baseline\param_p512_o16_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.06275086761307273,0.07113313438587239,0.07503170374197649,0.1333019372768523,0.1869001560240189,0.2140566275691579,16,0.3330616789812191,0.5068313005393732,0.6065487352700825,0.06724723213710149,2.4985509272043784,2.7117756952232797,2.8335900745428564,,2.806858352957562,0.8423591585825669,0.897967826808636,0.9278321507961212,0.6823521499731233,0.6178033374141354,0.5883511244645913,2.1437733917462913,2.467928328893155,2.617726023177033,0.28193529452446014,0.9721505992796158,1.145984515038772,1.245729469100569,results\0\splitwise_4_4\param_p512_o16_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw50\summary.csv,0.04281818942845901,0.043946287824320154,0.04414498726708595,0.28576914620234906,0.4612561897262269,0.5603416044212989,512,50,ok,param_p512_o16_r50_10s
25.0,0.13330193727685224,0.18690015602401885,0.21405662756915786,0.0,0.10044514509518708,1.154080880316477,1.2761977443129378,1.3426237364502596,results\0\baseline\param_p512_o16_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.06275086761307273,0.07113313438587239,0.07503170374197649,0.1333019372768523,0.1869001560240189,0.2140566275691579,16,0.3594520568118398,0.5324583307693667,0.6346857960889508,0.09166001836677441,2.696525378061841,2.848891847371917,2.965036884381892,,2.806858352957562,0.8652715082847562,0.9180876246118762,0.948765427562779,0.7087486939501753,0.638728385329225,0.6086941412952169,2.1437733917462913,2.467928328893155,2.617726023177033,0.28193529452446014,0.9985933039940373,1.1716613556112996,1.2738349833691665,results\0\splitwise_4_4\param_p512_o16_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw25\summary.csv,0.04447459546500565,0.04543475206969505,0.045671358479139494,0.28576914620234906,0.4612561897262269,0.5603416044212989,512,50,ok,param_p512_o16_r50_10s
12.5,0.13330193727685224,0.18690015602401885,0.21405662756915786,0.0,0.10044514509518708,1.154080880316477,1.2761977443129378,1.3426237364502596,results\0\baseline\param_p512_o16_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.06275086761307273,0.07113313438587239,0.07503170374197649,0.1333019372768523,0.1869001560240189,0.2140566275691579,16,0.4063913789159615,0.579221581540865,0.6822339277378577,0.1418719106410523,3.0486532095323944,3.099096297524911,3.187165636894098,,2.806858352957562,0.9058955783751104,0.9547366283193807,0.9842001313118411,0.7587166194083603,0.6821336810102974,0.6505316191476095,2.1437733917462913,2.467928328893155,2.617726023177033,0.28193529452446014,1.0454767665659515,1.2184327314741332,1.3214104577167403,results\0\splitwise_4_4\param_p512_o16_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw12_5\summary.csv,0.04761012614033211,0.04852230680043529,0.048810495722671716,0.28576914620234906,0.4612561897262269,0.5603416044212989,512,50,ok,param_p512_o16_r50_10s
3.125,0.13330193727685224,0.18690015602401885,0.21405662756915786,0.0,0.10044514509518708,1.154080880316477,1.2761977443129378,1.3426237364502596,results\0\baseline\param_p512_o16_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.06275086761307273,0.07113313438587239,0.07503170374197649,0.1333019372768523,0.1869001560240189,0.2140566275691579,16,0.7091341186304954,0.8766955798052007,0.9939356639647869,0.44208313268381927,5.319758535524568,4.690716147355891,4.643330483395867,,2.806858352957562,1.168229968579144,1.1877901836347604,1.2163486941557506,1.057237873777717,0.9467784408461295,0.900651894509227,2.1437733917462913,2.467928328893155,2.617726023177033,0.28193529452446014,1.3482318705499088,1.5158551530717312,1.6330986285737878,results\0\splitwise_4_4\param_p512_o16_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw3_125\summary.csv,0.06634259385295202,0.06734731806635447,0.06757744612346618,0.28576914620234906,0.4612561897262269,0.5603416044212989,512,50,ok,param_p512_o16_r50_10s
50.0,0.5188977791714571,2.0962223509368756,3.175011607219614,2.827095299726352,0.31817348246127647,4.998055468986312,7.915493327821129,8.282893912571149,results\0\baseline\param_p512_o16_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.284277728223495,0.47066251421564365,0.48951086601751115,0.41105654331740293,0.5396566089419246,0.6008830124339117,16,1.20049479337891,4.402725055762034,8.025819151403486,7.221964609473025,2.3135477575097423,2.1003139546691223,2.5278078143568634,2.554552939963528,2.6625686601713348,0.6549551815671156,0.8250079847877155,1.1877174536822221,0.5047415144327807,0.7196479521965587,1.179964703463218,2.3950045084199947,2.0768257391732003,1.880346505878085,0.8471587428989685,3.2735023271724453,6.530345198986318,9.837737666958983,results\0\splitwise_4_4\param_p512_o16_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw50\summary.csv,0.1434867710630373,0.3387113145309717,0.5776055438623755,0.9844822744607189,1.1207727357655153,1.1298682728716039,512,100,ok,param_p512_o16_r100_10s
25.0,0.5188977791714571,2.0962223509368756,3.175011607219614,2.827095299726352,0.31817348246127647,4.998055468986312,7.915493327821129,8.282893912571149,results\0\baseline\param_p512_o16_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.284277728223495,0.47066251421564365,0.48951086601751115,0.41105654331740293,0.5396566089419246,0.6008830124339117,16,1.2128827926329429,4.329876284538993,7.117895106322168,6.433833340250214,2.337421436972802,2.0655615481839598,2.2418485306122617,2.2757751890687854,2.6625686601713348,0.7590749515106288,0.9135390365928844,1.1674767706887184,0.6430774931927536,0.8133326466822103,1.1400101991999412,2.2522467448396433,2.0758153567733015,1.880346505878085,0.8471587428989685,3.7938987127682173,7.231112148855119,9.670086237005808,results\0\splitwise_4_4\param_p512_o16_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw25\summary.csv,0.18281260883649608,0.3828051883811129,0.5580473798791586,0.9258007616316566,1.1202274762258513,1.1298682728716039,512,100,ok,param_p512_o16_r100_10s
12.5,0.5188977791714571,2.0962223509368756,3.175011607219614,2.827095299726352,0.31817348246127647,4.998055468986312,7.915493327821129,8.282893912571149,results\0\baseline\param_p512_o16_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.284277728223495,0.47066251421564365,0.48951086601751115,0.41105654331740293,0.5396566089419246,0.6008830124339117,16,1.2534762001316793,4.332926442867361,7.108664058571091,6.407706643188858,2.415651502947556,2.0670166220347874,2.2389411246266944,2.266533655165105,2.6625686601713348,0.7706202037464778,0.8976791392579391,1.1728952581848264,0.6585206144004264,0.796662141311725,1.1409203521991544,2.2522467448396433,2.0758153567733015,1.880346505878085,0.8471587428989685,3.851602523846429,7.105573237320431,9.714966994102666,results\0\splitwise_4_4\param_p512_o16_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw12_5\summary.csv,0.18720274425009337,0.37495900641019486,0.5584929096620119,0.9258007616316566,1.1202274762258513,1.1298682728716039,512,100,ok,param_p512_o16_r100_10s
3.125,0.5188977791714571,2.0962223509368756,3.175011607219614,2.827095299726352,0.31817348246127647,4.998055468986312,7.915493327821129,8.282893912571149,results\0\baseline\param_p512_o16_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.284277728223495,0.47066251421564365,0.48951086601751115,0.41105654331740293,0.5396566089419246,0.6008830124339117,16,1.5653050022014803,4.923510362177055,8.088741308407597,7.308451029636517,3.0165960715824602,2.3487538714471605,2.5476257441121546,2.5851449119327308,2.6625686601713348,0.7508370407179638,1.1109176079402563,1.2241576708622586,0.61361270484336,1.0542812974444948,1.2221790585580121,2.332179639538741,2.0758153567733015,1.880346505878085,0.8471587428989685,3.7527251776779167,8.793460913410108,10.139568120012278,results\0\splitwise_4_4\param_p512_o16_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw3_125\summary.csv,0.17443642574194435,0.4962106861457568,0.598269929383199,0.9586577010240216,1.1202274762258513,1.1298682728716039,512,100,ok,param_p512_o16_r100_10s
50.0,0.1229375520216926,0.1375549216913642,0.14382860216638224,0.0,0.04045810297095641,3.173276491753673,3.302492810974994,3.363507222124503,results\0\baseline\param_p512_o64_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.04762421700373526,0.04952047611865383,0.05045758757504517,0.12293755202169265,0.13755492169136427,0.14382860216638227,64,0.13938906114171476,0.15875436011553584,0.2057150643772885,0.0670573264692068,1.1338200480608176,1.1541161752956932,1.430279244036005,,1.8604862091234315,0.8900885209891545,0.861214694508443,0.8593015141476086,0.8958949060112434,0.8673624935309453,0.8523062324291322,0.7566156922548295,0.676213398134243,1.1700608996887132,0.07527174262476014,2.8244969792346795,2.8441553373201587,2.890266848818002,results\0\splitwise_4_4\param_p512_o64_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw50\summary.csv,0.04266629341642046,0.04295220364711522,0.04300531636354974,0.0930164810270071,0.09301648102700712,0.16828822365176724,512,20,ok,param_p512_o64_r20_10s
25.0,0.1229375520216926,0.1375549216913642,0.14382860216638224,0.0,0.04045810297095641,3.173276491753673,3.302492810974994,3.363507222124503,results\0\baseline\param_p512_o64_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.04762421700373526,0.04952047611865383,0.05045758757504517,0.12293755202169265,0.13755492169136427,0.14382860216638227,64,0.16318795375919287,0.18273660811110473,0.24230154423402703,0.09189118781870563,1.3274052645069587,1.328462884963985,1.6846547945569992,,1.8604862091234315,0.8976653531159736,0.8683629889239907,0.8704767474169811,0.9035216503970479,0.8748567886932257,0.859850145049404,0.7566156922548295,0.676213398134243,1.1700608996887132,0.07527174262476014,2.8485403625046786,2.8677625282382375,2.927854826628463,results\0\splitwise_4_4\param_p512_o64_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw25\summary.csv,0.043029511146082035,0.043323324711725064,0.043385963995245594,0.0930164810270071,0.09301648102700712,0.16828822365176724,512,20,ok,param_p512_o64_r20_10s
12.5,0.1229375520216926,0.1375549216913642,0.14382860216638224,0.0,0.04045810297095641,3.173276491753673,3.302492810974994,3.363507222124503,results\0\baseline\param_p512_o64_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.04762421700373526,0.04952047611865383,0.05045758757504517,0.12293755202169265,0.13755492169136427,0.14382860216638227,64,0.2115500343312408,0.23269344140894813,0.2901209007986671,0.14193656640774335,1.7207926370122641,1.691640244840158,2.0171293917120363,,1.8604862091234315,0.9128522121578833,0.8834522093346762,0.8846607221661941,0.9192088804745967,0.8904408977456553,0.8754240737741165,0.7566156922548295,0.676213398134243,1.1700608996887132,0.07527174262476014,2.896732465285947,2.9175945701677435,2.975562728135872,results\0\splitwise_4_4\param_p512_o64_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw12_5\summary.csv,0.04377660319548274,0.0440950572118864,0.044171786867760285,0.0930164810270071,0.09301648102700712,0.16828822365176724,512,20,ok,param_p512_o64_r20_10s
3.125,0.1229375520216926,0.1375549216913642,0.14382860216638224,0.0,0.04045810297095641,3.173276491753673,3.302492810974994,3.363507222124503,results\0\baseline\param_p512_o64_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.04762421700373526,0.04952047611865383,0.05045758757504517,0.12293755202169265,0.13755492169136427,0.14382860216638227,64,0.5134565539597589,0.5326744780212356,0.5897041091076072,0.4420335687338727,4.176563999494299,3.8724494294461675,4.1000475581722755,,1.8604862091234315,1.0079974935603064,0.9743501504725094,0.9736270589788185,1.0183432970943282,0.9853048735768247,0.9684034749074596,0.7566156922548295,0.676213398134243,1.1700608996887132,0.07527174262476014,3.1986547500615448,3.217784367307866,3.2748016445310957,results\0\splitwise_4_4\param_p512_o64_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw3_125\summary.csv,0.04849780216511953,0.04879276646155438,0.0488633031431212,0.0930164810270071,0.09301648102700712,0.16828822365176724,512,20,ok,param_p512_o64_r20_10s
50.0,0.1312122479518525,0.15105001078168237,0.2072777600903613,0.0,0.0947658254707744,4.282120339523699,4.508996446856928,4.57381985591166,results\0\baseline\param_p512_o64_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.06475811757428293,0.06835539866654959,0.07000389039435227,0.1312122479518525,0.15105001078168243,0.20727776009036136,64,0.2855281813870317,0.44703553898275666,0.5660827974509273,0.06726692601799034,2.1760787262162022,2.959520073314474,2.731034903137449,,2.868841041306684,0.6944559589399089,0.695761211891752,0.7119301103049916,0.65963881701026,0.6289828776915956,0.6154019762051333,1.827361453187349,2.614810412408778,2.5416182210916145,0.2718680894238639,2.9737439866800184,3.13718483228078,3.2562400745343494,results\0\splitwise_4_4\param_p512_o64_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw50\summary.csv,0.042716968068511316,0.042994375359042616,0.04308053249073193,0.23977220409327593,0.3949671409864014,0.5268209318727187,512,50,ok,param_p512_o64_r50_10s
